2015-09-23 11:17:42.107 INFO  singlejartest.Main - Running, Sun 2015.09.20 00:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:42.262 INFO  singlejartest.Main - Running, Sun 2015.09.20 01:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:42.423 INFO  singlejartest.Main - Running, Sun 2015.09.20 01:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:42.584 INFO  singlejartest.Main - Running, Sun 2015.09.20 02:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:42.736 INFO  singlejartest.Main - Running, Sun 2015.09.20 02:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:42.883 INFO  singlejartest.Main - Running, Sun 2015.09.20 03:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.834 INFO  singlejartest.Main - Running, Sun 2015.09.20 03:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.835 INFO  singlejartest.Main - Running, Sun 2015.09.20 04:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.837 INFO  singlejartest.Main - Running, Sun 2015.09.20 04:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.840 INFO  singlejartest.Main - Running, Sun 2015.09.20 05:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.843 INFO  singlejartest.Main - Running, Sun 2015.09.20 05:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.846 INFO  singlejartest.Main - Running, Sun 2015.09.20 06:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.848 INFO  singlejartest.Main - Running, Sun 2015.09.20 06:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.849 INFO  singlejartest.Main - Running, Sun 2015.09.20 07:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.854 INFO  singlejartest.Main - Running, Sun 2015.09.20 07:30 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.857 INFO  singlejartest.Main - Running, Sun 2015.09.20 08:00 Eq: 50,000.00 UoL: .00%
2015-09-23 11:17:44.860 INFO  singlejartest.Main - Running, Sun 2015.09.20 08:30 Eq: 50,000.00 UoL: .00%
